%   exppar1[n/a]   expvar[20*log10(m)]
   1.00000000   -6.33333333   2.13437475
   2.00000000   -2.66666667   2.74873708
   2.00000000   -3.33333333   2.49443826
   1.00000000   -4.00000000   2.82842712
   2.00000000   -1.33333333   1.49071198
   1.00000000   -4.00000000   2.58198890
   2.00000000   0.12345678   0.00000000
   1.00000000   -5.33333333   1.49071198
   1.00000000   -3.66666667   1.79505494
   2.00000000   0.12345678   0.00000000
   1.00000000   -5.33333333   1.49071198
   2.00000000   -2.00000000   2.30940108
