%   exppar1[n/a]   expvar[20*log10(m)]
   2.00000000   0.12345678   0.00000000
   1.00000000   -9.00000000   2.76887462
   1.00000000   -3.33333333   1.49071198
   2.00000000   -4.00000000   3.05505046
   2.00000000   0.12345678   0.00000000
   1.00000000   0.12345678   0.00000000
   1.00000000   -2.00000000   1.63299316
   2.00000000   0.12345678   0.00000000
   1.00000000   -3.00000000   2.51661148
   2.00000000   0.12345678   0.00000000
   1.00000000   -1.00000000   1.00000000
   2.00000000   0.12345678   0.00000000
