%   exppar1[n/a]   expvar[20*log10(m)]
   1.00000000   -11.33333333   1.49071198
   2.00000000   -13.00000000   1.91485422
   1.00000000   -12.00000000   3.82970843
   2.00000000   -9.00000000   1.91485422
   1.00000000   -12.00000000   2.00000000
   2.00000000   -4.33333333   2.13437475
   1.00000000   -11.33333333   2.49443826
   2.00000000   -9.00000000   3.41565026
   1.00000000   -12.00000000   2.30940108
   2.00000000   -6.66666667   4.57043640
   2.00000000   -4.33333333   2.13437475
   1.00000000   -11.33333333   2.21108319
