%   exppar1[n/a]   expvar[20*log10(m)]
   2.00000000   0.12345678   0.00000000
   1.00000000   -4.00000000   2.58198890
   1.00000000   -8.66666667   2.74873708
   2.00000000   0.12345678   0.00000000
   1.00000000   -7.33333333   1.49071198
   2.00000000   0.12345678   0.00000000
   2.00000000   0.12345678   0.00000000
   1.00000000   -9.00000000   2.23606798
   2.00000000   0.12345678   0.00000000
   1.00000000   -9.00000000   1.91485422
   2.00000000   0.12345678   0.00000000
   1.00000000   -7.33333333   1.49071198
