%   exppar1[n]   exppar2[Hz]   expvar[20log10(delta_A/A)]
   9.00000000   6100.00000000   0.12345678   0.00000000
   9.00000000   300.00000000   -0.37500000   3.60771742
   9.00000000   6100.00000000   0.12345678   0.00000000
   9.00000000   300.00000000   -4.12500000   1.32876823
   9.00000000   300.00000000   -5.12500000   1.66301684
   9.00000000   6100.00000000   0.12345678   0.00000000
   9.00000000   6100.00000000   7.95833333   1.56402703
   9.00000000   300.00000000   -2.87500000   4.36785130
   9.00000000   6100.00000000   0.12345678   0.00000000
   9.00000000   300.00000000   0.62500000   1.32876823
   9.00000000   6100.00000000   0.12345678   0.00000000
   9.00000000   300.00000000   -7.00000000   1.22474487
