%   exppar1[n/a]   expvar[10log10(delta_L)]
   2.00000000   3.00000000   0.70710678
   1.00000000   2.37500000   0.37500000
   1.00000000   6.12500000   0.94372930
   2.00000000   6.87500000   0.71807033
   1.00000000   5.37500000   0.71807033
   2.00000000   5.75000000   0.86602540
   2.00000000   3.00000000   1.54110350
   1.00000000   3.00000000   0.82915620
   2.00000000   3.12500000   0.37500000
   1.00000000   4.25000000   0.75000000
   1.00000000   4.50000000   0.55901699
   2.00000000   3.87500000   1.12500000
