%   exppar1[n/a]   expvar[10log10(delta_L)]
   1.00000000   2.62500000   0.80039053
   2.00000000   4.75000000   0.55901699
   2.00000000   3.12500000   1.28086885
   1.00000000   3.00000000   1.03077641
   2.00000000   3.75000000   0.93541435
   1.00000000   2.87500000   1.64411830
   1.00000000   2.75000000   1.43614066
   2.00000000   0.75000000   1.11803399
   1.00000000   3.62500000   1.00778222
   2.00000000   2.50000000   0.55901699
   1.00000000   5.00000000   0.86602540
   2.00000000   5.25000000   0.55901699
