%   exppar1[n/a]   expvar[10log10(delta_L)]
   2.00000000   7.62500000   0.37500000
   1.00000000   6.75000000   0.55901699
   1.00000000   7.87500000   1.00778222
   2.00000000   7.25000000   0.61237244
   2.00000000   10.62500000   0.37500000
   1.00000000   10.50000000   1.11803399
   1.00000000   8.87500000   0.80039053
   2.00000000   8.00000000   0.86602540
   2.00000000   10.37500000   0.80039053
   1.00000000   7.50000000   0.55901699
   2.00000000   8.75000000   0.86602540
   1.00000000   8.12500000   0.91001374
