%   exppar1[n/a]   expvar[10log10(delta_L)]
   1.00000000   5.87500000   0.51538820
   2.00000000   7.00000000   1.03077641
   2.00000000   6.62500000   0.80039053
   1.00000000   5.75000000   0.96824584
   2.00000000   6.50000000   0.61237244
   1.00000000   4.12500000   0.80039053
   2.00000000   6.00000000   0.55901699
   1.00000000   6.75000000   0.82915620
   2.00000000   6.00000000   1.03077641
   1.00000000   5.37500000   0.37500000
   1.00000000   5.75000000   0.75000000
   2.00000000   5.75000000   0.61237244
