%   exppar1[n/a]   expvar[10log10(delta_L)]
   1.00000000   8.37500000   1.28086885
   2.00000000   12.50000000   0.55901699
   1.00000000   9.75000000   1.27475488
   2.00000000   11.91666667   1.51840560
   2.00000000   0.12345678   0.00000000
   1.00000000   8.00000000   0.61237244
   2.00000000   0.12345678   0.00000000
   1.00000000   10.75000000   0.55901699
   1.00000000   9.70833333   1.50980591
   2.00000000   0.12345678   0.00000000
   2.00000000   0.12345678   0.00000000
   1.00000000   9.62500000   1.09687055
