%   exppar1[n/a]   expvar[10log10(delta_L)]
   2.00000000   12.00000000   0.93541435
   1.00000000   8.62500000   1.32876823
   1.00000000   7.62500000   0.71807033
   2.00000000   11.87500000   0.71807033
   1.00000000   8.25000000   1.03077641
   2.00000000   11.12500000   1.03832798
   1.00000000   9.50000000   0.75000000
   2.00000000   11.37500000   0.71807033
   2.00000000   12.00000000   0.82915620
   1.00000000   9.25000000   1.03077641
   2.00000000   12.16666667   1.01721297
   1.00000000   9.12500000   1.87500000
