%   exppar1[n/a]   expvar[10log10(delta_L)]
   1.00000000   7.12500000   1.17924764
   2.00000000   8.75000000   1.50000000
   2.00000000   8.62500000   0.80039053
   1.00000000   7.12500000   0.51538820
   2.00000000   10.00000000   0.61237244
   1.00000000   7.87500000   1.00778222
   2.00000000   8.62500000   0.51538820
   1.00000000   6.62500000   1.00778222
   1.00000000   7.37500000   1.32876823
   2.00000000   8.87500000   0.51538820
   2.00000000   9.00000000   0.82915620
   1.00000000   6.00000000   1.11803399
