%   exppar1[n/a]   expvar[20*log10(m)]
   1.00000000   -9.00000000   1.91485422
   2.00000000   0.12345678   0.00000000
   2.00000000   -2.66666667   1.49071198
   1.00000000   -2.33333333   1.37436854
   2.00000000   0.12345678   0.00000000
   1.00000000   -3.33333333   2.49443826
   1.00000000   -11.33333333   1.49071198
   2.00000000   -2.66666667   2.74873708
   1.00000000   -1.33333333   1.49071198
   2.00000000   0.12345678   0.00000000
   2.00000000   0.12345678   0.00000000
   1.00000000   -6.66666667   3.39934634
