%   exppar1[n/a]   expvar[20*log10(m)]
   2.00000000   -16.33333333   1.37436854
   1.00000000   -15.66666667   1.79505494
   1.00000000   -16.66666667   1.49071198
   2.00000000   -17.66666667   2.13437475
   1.00000000   -15.33333333   2.21108319
   2.00000000   -14.00000000   2.30940108
   1.00000000   -15.33333333   1.49071198
   2.00000000   -16.33333333   2.13437475
   2.00000000   -14.66666667   1.49071198
   1.00000000   -15.66666667   1.79505494
   1.00000000   -13.00000000   1.91485422
   2.00000000   -13.66666667   1.79505494
