%   exppar1[n/a]   expvar[20*log10(m)]
   1.00000000   -14.66666667   1.49071198
   2.00000000   -7.66666667   4.22952585
   1.00000000   -14.66666667   1.88561808
   2.00000000   -12.33333333   1.37436854
   1.00000000   -16.00000000   1.63299316
   2.00000000   -12.33333333   1.37436854
   1.00000000   -16.33333333   2.13437475
   2.00000000   -10.33333333   1.79505494
   2.00000000   -11.33333333   2.49443826
   1.00000000   -15.33333333   1.49071198
   1.00000000   -15.00000000   1.00000000
   2.00000000   -12.00000000   2.00000000
