%   exppar1[n/a]   expvar[20*log10(m)]
   1.00000000   -14.00000000   1.63299316
   2.00000000   -12.66666667   2.98142397
   1.00000000   -13.66666667   2.68741925
   2.00000000   -10.00000000   2.82842712
   1.00000000   -10.66666667   2.21108319
   2.00000000   -7.66666667   3.34995854
   1.00000000   -13.00000000   1.00000000
   2.00000000   -8.66666667   1.49071198
   1.00000000   -10.33333333   2.68741925
   2.00000000   -5.33333333   3.19722102
   2.00000000   -8.66666667   3.39934634
   1.00000000   -11.33333333   1.49071198
