%   exppar1[n/a]   expvar[10log10(delta_L)]
   2.00000000   0.12345678   0.00000000
   1.00000000   10.62500000   0.71807033
   2.00000000   0.12345678   0.00000000
   1.00000000   0.12345678   0.00000000
   2.00000000   0.12345678   0.00000000
   1.00000000   0.12345678   0.00000000
   2.00000000   0.12345678   0.00000000
   1.00000000   0.12345678   0.00000000
   2.00000000   0.12345678   0.00000000
   1.00000000   0.12345678   0.00000000
   2.00000000   0.12345678   0.00000000
   1.00000000   0.12345678   0.00000000
