%   exppar1[n/a]   expvar[10log10(delta_L)]
   2.00000000   9.25000000   0.93541435
   1.00000000   5.62500000   0.80039053
   1.00000000   4.37500000   0.80039053
   2.00000000   9.50000000   0.82915620
