%   exppar1[n/a]   expvar[10log10(delta_L)]
   2.00000000   0.12345678   0.00000000
   1.00000000   10.50000000   1.54110350
   1.00000000   9.00000000   0.70710678
   2.00000000   0.12345678   0.00000000
   1.00000000   10.50000000   0.55901699
   2.00000000   0.12345678   0.00000000
   2.00000000   0.12345678   0.00000000
   1.00000000   9.00000000   1.54110350
   2.00000000   0.12345678   0.00000000
   1.00000000   9.00000000   0.82915620
   2.00000000   0.12345678   0.00000000
   1.00000000   7.12500000   0.80039053
