%   exppar1[n]   exppar2[Hz]   expvar[20log10(delta_A/A)]
   9.00000000   6100.00000000   0.12345678   0.00000000
   9.00000000   300.00000000   7.04166667   2.16706727
   9.00000000   300.00000000   -10.37500000   1.28086885
   9.00000000   6100.00000000   0.12345678   0.00000000
   9.00000000   6100.00000000   0.12345678   0.00000000
   9.00000000   300.00000000   -10.62500000   0.51538820
   9.00000000   300.00000000   -9.62500000   0.37500000
   9.00000000   6100.00000000   8.50000000   0.55901699
   9.00000000   6100.00000000   1.00000000   0.93541435
   9.00000000   300.00000000   -10.87500000   0.51538820
   9.00000000   6100.00000000   0.12345678   0.00000000
   9.00000000   300.00000000   -9.62500000   0.94372930
