%   exppar1[n/a]   expvar[20*log10(m)]
   2.00000000   -22.00000000   1.63299316
   1.00000000   -20.66666667   1.49071198
   1.00000000   -19.33333333   1.49071198
   2.00000000   -21.33333333   1.49071198
   2.00000000   -19.33333333   3.94405319
   1.00000000   -19.00000000   1.00000000
   2.00000000   -21.33333333   2.98142397
   1.00000000   -20.66666667   1.88561808
   1.00000000   -20.66666667   2.21108319
   2.00000000   -20.33333333   2.42670330
   2.00000000   -19.33333333   1.49071198
   1.00000000   -20.66666667   1.49071198
