%   exppar1[n/a]   expvar[20*log10(m)]
   1.00000000   -16.66666667   2.49443826
   2.00000000   -19.00000000   1.91485422
   2.00000000   -15.00000000   1.91485422
   1.00000000   -18.33333333   2.68741925
   2.00000000   -18.00000000   1.63299316
   1.00000000   -14.66666667   3.77123617
   1.00000000   -11.66666667   1.37436854
   2.00000000   -16.33333333   2.92498813
   1.00000000   -17.66666667   2.13437475
   2.00000000   -18.66666667   2.21108319
   1.00000000   -16.00000000   2.58198890
   2.00000000   -17.33333333   1.49071198
