%   exppar1[n/a]   expvar[20*log10(m)]
   1.00000000   -14.00000000   2.58198890
   2.00000000   -18.66666667   2.21108319
   2.00000000   -20.66666667   1.49071198
   1.00000000   -15.33333333   2.21108319
   2.00000000   -19.00000000   1.00000000
   1.00000000   -15.33333333   2.21108319
   1.00000000   -15.00000000   2.76887462
   2.00000000   -19.00000000   1.91485422
   2.00000000   -21.00000000   2.51661148
   1.00000000   -15.33333333   1.49071198
   2.00000000   -18.00000000   1.63299316
   1.00000000   -16.33333333   1.37436854
