%   exppar1[n/a]   expvar[20*log10(m)]
   1.00000000   -18.33333333   1.37436854
   2.00000000   -20.33333333   3.54338194
   2.00000000   -16.00000000   4.47213595
   1.00000000   -13.00000000   3.00000000
   1.00000000   -20.00000000   2.30940108
   2.00000000   -3.00000000   1.00000000
   2.00000000   -2.66666667   3.19722102
   1.00000000   -10.00000000   2.30940108
   2.00000000   -3.00000000   1.91485422
   1.00000000   -12.66666667   2.21108319
   2.00000000   -3.00000000   2.76887462
   1.00000000   -1.33333333   1.49071198
