%   exppar1[n/a]   expvar[20*log10(m)]
   1.00000000   -14.00000000   3.46410162
   2.00000000   -18.00000000   3.46410162
   2.00000000   -17.00000000   2.51661148
   1.00000000   -16.66666667   2.21108319
   1.00000000   -17.00000000   2.51661148
   2.00000000   -14.33333333   2.13437475
   1.00000000   -15.66666667   2.42670330
   2.00000000   -17.33333333   1.49071198
   2.00000000   -15.00000000   1.91485422
   1.00000000   -16.33333333   2.13437475
   2.00000000   -17.66666667   2.13437475
   1.00000000   -15.66666667   2.13437475
