%   exppar1[n/a]   expvar[20*log10(m)]
   2.00000000   -11.66666667   3.54338194
   1.00000000   -11.66666667   2.13437475
   1.00000000   -10.66666667   1.49071198
   2.00000000   -13.33333333   1.49071198
   2.00000000   -14.33333333   1.79505494
   1.00000000   -11.33333333   2.21108319
   2.00000000   -12.00000000   3.26598632
   1.00000000   -11.00000000   1.00000000
   1.00000000   -10.66666667   2.74873708
   2.00000000   -6.33333333   2.13437475
   1.00000000   -10.66666667   1.49071198
   2.00000000   -12.33333333   2.13437475
