%   exppar1[n/a]   expvar[20*log10(m)]
   1.00000000   -10.00000000   2.30940108
   2.00000000   -9.33333333   3.94405319
   2.00000000   -9.66666667   1.79505494
   1.00000000   -8.00000000   2.58198890
   2.00000000   -7.33333333   1.88561808
   1.00000000   -12.66666667   1.49071198
   2.00000000   -13.66666667   2.13437475
   1.00000000   -9.00000000   1.91485422
   1.00000000   -9.66666667   2.68741925
   2.00000000   -8.66666667   4.26874949
   1.00000000   -7.00000000   1.91485422
   2.00000000   -11.00000000   1.00000000
