%   exppar1[n/a]   expvar[20*log10(m)]
   1.00000000   -12.33333333   2.92498813
   2.00000000   -6.33333333   1.37436854
   1.00000000   -14.00000000   1.63299316
   2.00000000   -13.66666667   2.13437475
   2.00000000   -17.00000000   1.00000000
   1.00000000   -15.00000000   1.00000000
   2.00000000   -13.66666667   2.13437475
   1.00000000   -13.00000000   1.00000000
   1.00000000   -14.66666667   1.49071198
   2.00000000   -16.66666667   1.49071198
   2.00000000   -16.33333333   1.37436854
   1.00000000   -15.33333333   1.49071198
