%   exppar1[n/a]   expvar[20*log10(m)]
   1.00000000   -12.00000000   2.00000000
   2.00000000   -12.66666667   2.74873708
   2.00000000   -12.66666667   1.49071198
   1.00000000   -13.00000000   2.76887462
   2.00000000   -12.66666667   1.49071198
   1.00000000   -13.66666667   2.13437475
   1.00000000   -12.00000000   1.63299316
   2.00000000   -13.00000000   1.00000000
   1.00000000   -11.33333333   1.49071198
   2.00000000   -14.33333333   2.13437475
   1.00000000   -14.00000000   2.30940108
   2.00000000   -13.33333333   2.21108319
