%   exppar1[n/a]   expvar[20*log10(m)]
   1.00000000   -11.00000000   1.00000000
   2.00000000   -9.00000000   2.51661148
   1.00000000   -10.33333333   1.79505494
   2.00000000   -9.00000000   3.60555128
   1.00000000   -11.33333333   1.49071198
   2.00000000   -7.00000000   4.72581563
   1.00000000   -10.33333333   2.13437475
   2.00000000   -3.33333333   2.98142397
   2.00000000   -4.33333333   3.34995854
   1.00000000   -11.33333333   2.74873708
   2.00000000   -6.33333333   2.13437475
   1.00000000   -6.33333333   4.67855628
