%   exppar1[n/a]   expvar[20*log10(m)]
   2.00000000   -9.00000000   1.91485422
   1.00000000   -11.66666667   2.42670330
   2.00000000   -7.66666667   2.13437475
   1.00000000   -10.66666667   1.49071198
   1.00000000   -6.00000000   2.82842712
   2.00000000   -11.66666667   2.13437475
   1.00000000   -11.33333333   1.49071198
   2.00000000   -15.66666667   2.42670330
   2.00000000   -16.33333333   1.37436854
   1.00000000   -10.33333333   2.13437475
   1.00000000   -11.66666667   2.13437475
   2.00000000   -13.33333333   1.49071198
