%   exppar1[n/a]   expvar[20*log10(m)]
   2.00000000   -15.66666667   1.79505494
   1.00000000   -13.33333333   2.21108319
   2.00000000   -16.00000000   2.30940108
   1.00000000   -12.00000000   1.63299316
   1.00000000   -12.33333333   2.13437475
   2.00000000   -16.33333333   2.13437475
   2.00000000   -16.33333333   2.13437475
   1.00000000   -13.33333333   1.88561808
   2.00000000   -14.66666667   1.49071198
   1.00000000   -12.66666667   3.19722102
   2.00000000   -14.33333333   2.68741925
   1.00000000   -12.66666667   2.49443826
