%   exppar1[n/a]   expvar[20*log10(m)]
   1.00000000   -11.66666667   2.92498813
   2.00000000   -11.00000000   1.91485422
   2.00000000   -11.00000000   1.91485422
   1.00000000   -11.66666667   1.79505494
   1.00000000   -12.66666667   1.49071198
   2.00000000   -14.66666667   1.49071198
   1.00000000   -13.33333333   1.49071198
   2.00000000   -16.33333333   2.13437475
   1.00000000   -13.33333333   2.98142397
   2.00000000   -13.00000000   3.00000000
   2.00000000   -13.33333333   1.49071198
   1.00000000   -13.66666667   1.79505494
