%   exppar1[n/a]   expvar[20*log10(m)]
   1.00000000   -4.00000000   1.63299316
   2.00000000   -7.00000000   1.91485422
   1.00000000   -10.66666667   1.49071198
   2.00000000   -4.66666667   3.19722102
   1.00000000   -10.00000000   2.00000000
   2.00000000   -2.00000000   1.63299316
   2.00000000   -9.00000000   1.91485422
   1.00000000   -8.00000000   2.58198890
   2.00000000   -8.66666667   2.21108319
   1.00000000   -11.33333333   2.21108319
   2.00000000   -11.33333333   1.49071198
   1.00000000   -7.00000000   2.51661148
