%   exppar1[Hz]   expvar[dB SPL]
   16100.00000000   46.16666667   1.34370962
   6100.00000000   37.83333333   0.68718427
   798.00000000   41.66666667   2.80871659
   487.00000000   44.16666667   2.40947205
   9909.00000000   45.50000000   1.50000000
   300.00000000   39.50000000   1.89296945
   300.00000000   43.83333333   2.40947205
   487.00000000   40.33333333   0.74535599
   798.00000000   43.16666667   1.95078332
   6100.00000000   40.33333333   1.24721913
   9909.00000000   46.33333333   0.74535599
   16100.00000000   44.66666667   1.10554160
