%   exppar1[Hz]   expvar[dB SPL]
   487.00000000   40.83333333   1.46249406
   9909.00000000   43.50000000   1.50000000
   300.00000000   41.00000000   1.15470054
   798.00000000   44.83333333   1.34370962
   16100.00000000   40.83333333   1.06718737
   6100.00000000   41.33333333   1.69967317
   9909.00000000   43.83333333   1.57233019
   300.00000000   39.33333333   1.10554160
   487.00000000   38.50000000   0.95742711
   16100.00000000   43.16666667   0.68718427
   6100.00000000   40.16666667   1.34370962
   798.00000000   42.83333333   0.89752747
