%   exppar1[Hz]   expvar[dB SPL]
   300.00000000   45.00000000   1.00000000
   9909.00000000   41.33333333   1.10554160
   6100.00000000   44.16666667   1.06718737
   16100.00000000   49.33333333   1.37436854
   798.00000000   39.83333333   1.34370962
   487.00000000   42.33333333   0.94280904
   487.00000000   43.66666667   1.69967317
   9909.00000000   41.50000000   1.50000000
   300.00000000   43.00000000   0.81649658
   798.00000000   43.16666667   1.21335165
   6100.00000000   43.16666667   2.11476292
   16100.00000000   49.00000000   1.15470054
