%   exppar1[Hz]   expvar[dB SPL]
   9909.00000000   45.16666667   0.68718427
   300.00000000   36.00000000   2.16024690
   798.00000000   37.83333333   1.06718737
   6100.00000000   42.33333333   1.69967317
   16100.00000000   40.16666667   1.34370962
   487.00000000   41.00000000   1.00000000
   9909.00000000   43.66666667   1.49071198
   487.00000000   40.50000000   1.25830574
   798.00000000   40.66666667   0.94280904
   300.00000000   37.83333333   1.77169097
   16100.00000000   40.83333333   1.34370962
   6100.00000000   40.00000000   0.81649658
