%   exppar1[Hz]   expvar[dB SPL]
   6100.00000000   41.66666667   0.94280904
   300.00000000   42.50000000   1.25830574
   16100.00000000   47.66666667   1.24721913
   9909.00000000   43.00000000   1.29099445
   487.00000000   40.00000000   0.81649658
   798.00000000   38.66666667   1.37436854
   6100.00000000   41.33333333   0.74535599
   300.00000000   41.33333333   0.74535599
   798.00000000   42.00000000   1.91485422
   16100.00000000   47.00000000   2.16024690
   487.00000000   40.50000000   0.95742711
   9909.00000000   42.66666667   1.88561808
