%   exppar1[Hz]   expvar[dB SPL]
   16100.00000000   47.50000000   1.38443731
   487.00000000   42.00000000   1.00000000
   300.00000000   42.50000000   1.50000000
   798.00000000   43.00000000   1.29099445
   6100.00000000   43.16666667   0.68718427
   9909.00000000   44.83333333   1.06718737
   798.00000000   44.16666667   1.34370962
   6100.00000000   42.50000000   0.50000000
   16100.00000000   47.66666667   1.10554160
   9909.00000000   39.83333333   1.06718737
   487.00000000   43.66666667   0.74535599
   300.00000000   41.50000000   1.25830574
