%   exppar1[n]   exppar2[Hz]   expvar[20log10(delta_A/A)]
   9.00000000   300.00000000   -7.37500000   1.03832798
   5.00000000   300.00000000   -13.12500000   2.18303115
   15.00000000   6100.00000000   4.62500000   2.76416805
   1.00000000   300.00000000   -16.62500000   0.80039053
   3.00000000   300.00000000   -10.12500000   1.17924764
   1.00000000   6100.00000000   -3.25000000   1.67705098
   9.00000000   6100.00000000   4.37500000   1.80710404
   5.00000000   6100.00000000   8.00000000   0.86602540
   3.00000000   6100.00000000   -2.50000000   1.43614066
   15.00000000   300.00000000   0.62500000   1.46308749
   9.00000000   6100.00000000   -0.62500000   1.12500000
   5.00000000   300.00000000   -10.37500000   0.37500000
   9.00000000   300.00000000   -5.87500000   1.48429276
   15.00000000   300.00000000   -2.50000000   0.61237244
   15.00000000   6100.00000000   0.12345678   0.00000000
   1.00000000   300.00000000   -10.87500000   2.91815438
   5.00000000   6100.00000000   -4.87500000   1.09687055
   3.00000000   6100.00000000   -7.50000000   0.55901699
   1.00000000   6100.00000000   -11.50000000   0.86602540
   3.00000000   300.00000000   -14.12500000   0.37500000
   3.00000000   300.00000000   -12.12500000   0.67314560
   1.00000000   300.00000000   -15.75000000   0.70710678
   5.00000000   300.00000000   -12.87500000   1.58607219
   9.00000000   6100.00000000   4.75000000   0.55901699
   3.00000000   6100.00000000   -5.87500000   0.83852549
   5.00000000   6100.00000000   -4.62500000   1.09687055
   15.00000000   300.00000000   -6.00000000   0.93541435
   15.00000000   6100.00000000   4.37500000   3.71020552
   1.00000000   6100.00000000   -11.37500000   0.91001374
   9.00000000   300.00000000   -12.37500000   1.00778222
   3.00000000   6100.00000000   -4.25000000   1.11803399
   3.00000000   300.00000000   -11.75000000   1.76776695
   5.00000000   300.00000000   -11.50000000   1.93649167
   9.00000000   300.00000000   -10.12500000   1.39754249
   15.00000000   300.00000000   -4.12500000   0.80039053
