%   exppar1[n]   exppar2[Hz]   expvar[20log10(delta_A/A)]
   3.00000000   6100.00000000   -3.37500000   1.58607219
   1.00000000   300.00000000   -7.75000000   0.75000000
   3.00000000   300.00000000   0.12500000   0.37500000
   5.00000000   300.00000000   1.12500000   2.78668710
   9.00000000   6100.00000000   0.12345678   0.00000000
   5.00000000   6100.00000000   5.37500000   1.28086885
   15.00000000   300.00000000   1.00000000   0.55901699
   9.00000000   300.00000000   -1.62500000   1.25623445
   1.00000000   6100.00000000   -6.75000000   1.27475488
   15.00000000   6100.00000000   0.12345678   0.00000000
   5.00000000   300.00000000   1.87500000   0.67314560
   15.00000000   6100.00000000   5.00000000   2.20794022
   9.00000000   300.00000000   -4.12500000   1.80710404
   3.00000000   6100.00000000   1.87500000   1.00778222
   9.00000000   6100.00000000   -6.00000000   1.65831240
   5.00000000   6100.00000000   -0.25000000   1.43614066
   3.00000000   300.00000000   -1.25000000   3.28823661
   15.00000000   300.00000000   -2.75000000   0.55901699
   1.00000000   6100.00000000   -7.75000000   1.43614066
   1.00000000   300.00000000   -6.75000000   0.93541435
   3.00000000   300.00000000   -1.87500000   0.80039053
   5.00000000   300.00000000   5.12500000   0.80039053
   1.00000000   6100.00000000   -7.37500000   0.71807033
   15.00000000   300.00000000   -4.25000000   0.55901699
   5.00000000   6100.00000000   6.37500000   1.09687055
   3.00000000   6100.00000000   2.87500000   1.58607219
   15.00000000   6100.00000000   5.95833333   1.97598428
   1.00000000   300.00000000   -10.25000000   1.11803399
   9.00000000   300.00000000   -3.00000000   0.55901699
   9.00000000   6100.00000000   9.04166667   1.50980591
   1.00000000   6100.00000000   -3.75000000   0.93541435
   9.00000000   6100.00000000   8.12500000   2.00390244
   3.00000000   300.00000000   -0.12500000   1.32876823
   3.00000000   6100.00000000   5.87500000   0.80039053
   9.00000000   300.00000000   -4.62500000   1.09687055
   5.00000000   300.00000000   -3.00000000   0.82915620
   1.00000000   300.00000000   -8.75000000   0.93541435
   15.00000000   6100.00000000   2.62500000   2.00390244
   5.00000000   6100.00000000   -3.25000000   1.62018517
   15.00000000   300.00000000   -1.87500000   2.26729464
   3.00000000   300.00000000   0.25000000   0.82915620
   15.00000000   6100.00000000   3.95833333   4.15184865
   3.00000000   6100.00000000   -0.37500000   0.80039053
   15.00000000   300.00000000   -3.00000000   0.55901699
   9.00000000   6100.00000000   0.12345678   0.00000000
   5.00000000   300.00000000   -2.12500000   0.94372930
   1.00000000   300.00000000   -8.87500000   1.92435054
   1.00000000   6100.00000000   -7.25000000   0.55901699
   5.00000000   6100.00000000   1.00000000   1.82002747
   9.00000000   300.00000000   -8.75000000   2.10653744
   9.00000000   300.00000000   -7.75000000   0.96824584
   3.00000000   6100.00000000   -1.50000000   1.11803399
   15.00000000   300.00000000   -0.62500000   1.87500000
   5.00000000   300.00000000   -4.87500000   2.09538183
   5.00000000   6100.00000000   -5.37500000   1.46308749
   1.00000000   6100.00000000   -5.37500000   1.09687055
   9.00000000   6100.00000000   1.87500000   2.85317805
   15.00000000   6100.00000000   0.12345678   0.00000000
   3.00000000   300.00000000   -4.75000000   1.56124950
   1.00000000   300.00000000   -7.37500000   0.71807033
   9.00000000   300.00000000   -10.75000000   0.61237244
   5.00000000   300.00000000   -2.87500000   1.28086885
   1.00000000   6100.00000000   -11.25000000   0.93541435
   15.00000000   300.00000000   -3.12500000   1.32876823
   1.00000000   300.00000000   -11.75000000   0.93541435
   3.00000000   300.00000000   -3.62500000   0.83852549
   3.00000000   6100.00000000   3.37500000   1.17924764
   15.00000000   6100.00000000   2.50000000   2.01556444
   5.00000000   6100.00000000   -1.37500000   3.14493641
   9.00000000   6100.00000000   0.12345678   0.00000000
   15.00000000   300.00000000   -4.87500000   0.80039053
   5.00000000   6100.00000000   0.12500000   0.37500000
   3.00000000   6100.00000000   -4.25000000   0.82915620
   9.00000000   6100.00000000   0.12345678   0.00000000
   9.00000000   300.00000000   -10.00000000   1.06066017
   1.00000000   6100.00000000   -10.37500000   1.66301684
   5.00000000   300.00000000   -9.00000000   0.82915620
   15.00000000   6100.00000000   3.70833333   3.94075042
